,id,station_name,open_date,status_code,fuel_type_code,ev_connector_types,ev_network,groups_with_access_code,access_days_time,street_address,city,zip,state,longitude,latitude
2960,163627.0,5126 Lankershim Blvd,2020-06-25,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,5126 Lankershim Blvd,North Hollywood,91601.0,CA,-118.373488,34.163895
2961,165089.0,DEELS - SOCIAL SPACE 76-77,2020-08-09,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11011 Huston St,Los Angeles,91601.0,CA,-118.370894,34.160367
2962,165244.0,CITY OF LA BSL #13,2020-08-15,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,5501 Vineland Ave,Los Angeles,91601.0,CA,-118.370491,34.170437
2963,212308.0,Amazon Fresh N Hollywood-Lankershim Blvd.,2020-10-28,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,5101 Lankershim Blvd.,Los Angeles,91601.0,CA,-118.37404,34.163178
2964,221227.0,10916 Huston St,2022-06-11,E,ELEC,['J1772'],FLO,Public,24 hours daily,10916 Huston St,Los Angeles,91601.0,CA,-118.3686948,34.15986298
2965,221939.0,10909 Hartsook St,2022-06-24,E,ELEC,['J1772'],FLO,Public,24 hours daily,10909 Hartsook St,Los Angeles,91601.0,CA,-118.3683418,34.16349445
2966,231124.0,11410 Burbank Blvd,2022-10-01,E,ELEC,['J1772'],FLO,Public,24 hours daily,11410 Burbank Blvd,North Hollywood,91601.0,CA,-118.379772,34.1722612
2967,63172.0,Los Angeles Metro - El Segundo Station,2014-02-01,E,ELEC,['J1772'],EVGATEWAY,Public,24 hours daily; pay lot,2226 E El Segundo Blvd,El Segundo,90245.0,CA,-118.385869,33.916294
2968,94744.0,Office Building,2015-08-17,E,ELEC,['J1772'],EV Connect,Private,Employee use only,1960 E Grand Ave,El Segundo,90245.0,CA,-118.392951,33.918849
2969,94780.0,Office Building,2017-03-31,E,ELEC,['J1772'],EV Connect,Private,Employee use only,615 N Nash St,El Segundo,90245.0,CA,-118.388292,33.925421
2970,94804.0,LPC West,2016-05-18,E,ELEC,['J1772'],EV Connect,Public,,101 N. Sepulveda Blvd.,El Segundo,90245.0,CA,-118.397553,33.916595
2971,94887.0,NYX | L'Oreal,2015-04-12,E,ELEC,['J1772'],EV Connect,Public,,2201 E. El Segundo Blvd.,El Segundo,90245.0,CA,-118.386525,33.916904
2972,96458.0,Embassy Suites Hotel (LAX South),2012-05-31,T,ELEC,['J1772'],Blink Network,TEMPORARILY UNAVAILABLE (Public),,1440 Imperial Ave,El Segundo,90245.0,CA,-118.400744,33.930574
2973,112957.0,Embassy Suites by Hilton - LAX South - Tesla Destination,2015-11-11,E,ELEC,['TESLA'],Tesla Destination,Public,,1440 E Imperial Ave,El Segundo,90245.0,CA,-118.400744,33.930574
2974,123234.0,777 S. Aviation - OWM,2019-04-01,E,ELEC,['J1772'],EV Connect,Public,,777 S. Aviation Blvd,El Segundo,90245.0,CA,-118.378784,33.905708
2975,159412.0,KILROY REALTY 955 N PCH 3,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,955 N. Pacific Coast Hwy,El Segundo,90245.0,CA,-118.397142,33.929346
2976,159939.0,EL SEGUNDO HOLLY ST 1,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,100-198 E Holly Ave,El Segundo,90245.0,CA,-118.414942,33.920839
2977,160480.0,APOLLO 2120 PARK PL 1,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2120 Park Pl,El Segundo,90245.0,CA,-118.387345,33.904438
2978,160787.0,EVSP WALGREENS STORE 9882,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,331 N Sepulveda Blvd,El Segundo,90245.0,CA,-118.396705,33.920674
2979,160887.0,APOLLO 800 APOLLO 2,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,800 Apollo,El Segundo,90245.0,CA,-118.385529,33.904201
2980,160888.0,APOLLO 800 APOLLO 1,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,800 Apollo St,El Segundo,90245.0,CA,-118.386285,33.904192
2981,160942.0,APOLLO PARK PLACE 2,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2135-2141 Park Pl,El Segundo,90245.0,CA,-118.387117,33.905336
2982,160982.0,APOLLO PARK PLACE 1,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2145 Park Pl,El Segundo,90245.0,CA,-118.386623,33.905503
2983,166568.0,Hyatt Place Los Angeles,2018-10-04,E,ELEC,['J1772'],EV Connect,Public,,750 N. Nash St.,El Segundo,90245.0,CA,-118.386962,33.926276
2984,177213.0,KILROY REALTY 955 N PCH 1,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,955 N. Pacific Coast Hwy,El Segundo,90245.0,CA,-118.397135,33.930001
2985,177214.0,KILROY REALTY 955 N PCH 2,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,955 N. Pacific Coast Hwy,El Segundo,90245.0,CA,-118.397135,33.930052
2986,178996.0,APOLLO 2120 PARK PL 2,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2120 Park Pl,El Segundo,90245.0,CA,-118.387389,33.904416
2987,179489.0,APOLLO PARK PLACE 3,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2135-2141 Park Pl,El Segundo,90245.0,CA,-118.387085,33.905363
2988,182368.0,3PR 3 PHASES,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1228 E. Grand Ave.,El Segundo,90245.0,CA,-118.40283,33.919235
2989,183185.0,EL SEGUNDO LA4-1,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2240 E Imperial Hwy,El Segundo,90245.0,CA,-118.384112,33.92983
2990,183186.0,EL SEGUNDO LA4-3,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2240 E Imperial Hwy,El Segundo,90245.0,CA,-118.38411,33.929829
2991,183187.0,EL SEGUNDO LA4-2,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2240 E Imperial Hwy,El Segundo,90245.0,CA,-118.384116,33.929845
2992,183188.0,EL SEGUNDO LA4-4,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2240 E Imperial Hwy,El Segundo,90245.0,CA,-118.38479,33.929588
2993,183189.0,EL SEGUNDO P1-2,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2222 E Imperial Hwy,El Segundo,90245.0,CA,-118.385781,33.92977
2994,183190.0,EL SEGUNDO P1-3,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2222 E Imperial Hwy,El Segundo,90245.0,CA,-118.385904,33.929665
2995,183191.0,EL SEGUNDO P1-1,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2222 E Imperial Hwy,El Segundo,90245.0,CA,-118.385737,33.929691
2996,183192.0,EL SEGUNDO P1-4,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2222 E Imperial Hwy,El Segundo,90245.0,CA,-118.386105,33.929746
2997,207733.0,BELKIN BELKIN 2,2022-03-08,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,555 S Aviation Blvd,El Segundo,90245.0,CA,-118.37918,33.908173
2998,225661.0,2101 EL SEGUNDO STATION 1,2022-08-18,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2101 E El Segundo Blvd,El Segundo,90245.0,CA,-118.390378,33.916895
2999,226744.0,PES. EV#6,2022-08-31,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2004 Park Pl,El Segundo,90245.0,CA,-118.395224,33.904468
3000,226745.0,PES. EV#5,2022-08-31,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2004 Park Pl,El Segundo,90245.0,CA,-118.395172,33.904456
3001,226746.0,PES. EV#4,2022-08-31,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2004 Park Pl,El Segundo,90245.0,CA,-118.39496,33.904567
3002,226747.0,PES. EV#1,2022-08-31,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2004 Park Pl,El Segundo,90245.0,CA,-118.394788,33.90451
3003,226748.0,PES. EV#2,2022-08-31,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2004 Park Pl,El Segundo,90245.0,CA,-118.39485,33.904523
3004,226749.0,PES. EV#3,2022-08-31,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2004 Park Pl,El Segundo,90245.0,CA,-118.394901,33.904545
3005,228717.0,Hyatt House El Segundo,2019-11-22,E,ELEC,"['CHADEMO', 'J1772COMBO']",eVgo Network,Public,24 hours daily,810 S Douglas St,El Segundo,90245.0,CA,-118.38202,33.90415
3006,228905.0,Carls Jr. - 639 N. Sepulveda Blvd.,2022-09-22,E,ELEC,['J1772'],Blink Network,Public,,639 N. Sepulveda Blvd.,El Segundo,90245.0,CA,-118.396618,33.924881
3007,230770.0,El Segundo Office,2022-09-30,E,ELEC,['J1772'],EV Connect,Public,,615 N. Nash,El Segundo,90245.0,CA,-118.388103,33.92531
3008,230887.0,777 S. Aviation - FAA,2022-09-30,E,ELEC,['J1772'],EV Connect,Public,,777 S Aviation Blvd,El Segundo,90245.0,CA,-118.37913,33.90599
3009,253593.0,Topgolf - El Segundo,2023-02-08,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,400 S Sepulveda Blvd,El Segundo,90245.0,CA,-118.394934668,33.910494525
3010,255554.0,PLACEHOLDER,2023-03-04,T,ELEC,['J1772'],EV Connect,TEMPORARILY UNAVAILABLE (Public),,"615 N Nash St, Suite 203",El Segundo,90245.0,CA,-118.38814,33.92533
3011,256431.0,Certification,2023-03-16,T,ELEC,"['CHADEMO', 'J1772', 'J1772COMBO']",EV Connect,TEMPORARILY UNAVAILABLE (Public),,615 N. Nash St,El Segundo,90245.0,CA,-118.388119,33.92531
3012,67788.0,Whole Foods Market Sherman Oaks West,2015-05-01,E,ELEC,['J1772'],Volta,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,4520 Sepulveda Blvd,Sherman Oaks,91403.0,CA,-118.4666354,34.151701567
3013,99244.0,629 Sherman Oaks,2018-06-14,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,14591 Dickens St,Sherman Oaks,91403.0,CA,-118.451128,34.15057
3014,100064.0,4940 Van Nuys Blvd,2018-08-02,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,4940 Van Nuys Blvd,Los Angeles,91403.0,CA,-118.448639,34.160626
3015,100209.0,1547 Westwood Blvd,2018-08-03,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,1547 Westwood Blvd,Los Angeles,91403.0,CA,-118.440145,34.053279
3016,167298.0,"Pavilions 14845 Ventura Blvd., Sherman Oaks",2020-09-28,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,14845 Ventura Blvd,Sherman Oaks,91403.0,CA,-118.456963,34.153147
3017,222008.0,15335 Magnolia Blvd,2022-06-25,E,ELEC,['J1772'],FLO,Public,24 hours daily,15335 Magnolia Blvd,Los Angeles,91403.0,CA,-118.4673541,34.16487965
3018,223054.0,14634 Magnolia Blvd,2022-07-09,E,ELEC,['J1772'],FLO,Public,24 hours daily,14634 Magnolia Blvd,Los Angeles,91403.0,CA,-118.4526815,34.16476023
3019,223531.0,4965 Kester Ave,2022-07-15,E,ELEC,['J1772'],FLO,Public,24 hours daily,4965 Kester Ave,Los Angeles,91403.0,CA,-118.4573228,34.1609223
3020,235787.0,Gelson's Market,2022-11-07,E,ELEC,"['CHADEMO', 'J1772COMBO']",eVgo Network,Public,24 hours daily,4520 Van Nuys Blvd,Sherman Oaks,91403.0,CA,-118.44812,34.1542
3021,238210.0,Sherman Oaks Galleria - Tesla Supercharger,2022-12-13,E,ELEC,['TESLA'],Tesla,Public - Credit card at all times,24 hours daily,15301 Ventura Blvd,Sherman Oaks,91403.0,CA,-118.467539,34.156902
3022,253592.0,Pavillions Sherman Oaks Garage Level 1 North,2023-02-08,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,14845 Ventura Blvd,Sherman Oaks,91403.0,CA,-118.456957,34.153147
3023,254331.0,4533 Kester Ave,2023-02-22,E,ELEC,['J1772'],FLO,Public,24 hours daily,4533 Kester Ave,Los Angeles,91403.0,CA,-118.4576327,34.1535604
3024,144057.0,1811 W 106TH ST,2019-08-24,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,1811 W 106TH ST,Los Angeles,90047.0,CA,-118.309295,33.94007
3025,146928.0,8624 S DENKER AVE,2019-10-12,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,8624 S DENKER AVE,Los Angeles,90047.0,CA,-118.304592,33.959723
3026,149833.0,10719 S WESTERN AVE,2019-12-10,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,10719 S WESTERN AVE,Los Angeles,90047.0,CA,-118.309151,33.938692
3027,152144.0,LADWP - Western Ave,2018-10-01,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily,6506 S Western Ave,Los Angeles,90047.0,CA,-118.308755,33.98048
3028,152916.0,8923 S Western Ave,2020-01-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,8923 S Western Ave,Los Angeles,90047.0,CA,-118.3091309,33.95589011
3029,152924.0,1724 W Century Blvd,2020-01-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,1724 W Century Blvd,Los Angeles,90047.0,CA,-118.30731383,33.94536994
3030,152942.0,8624 S Wilton Pl,2020-01-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,8624 S Wilton Pl,Los Angeles,90047.0,CA,-118.314947,33.95969079
3031,152961.0,8843 S St Andrews Pl,2020-01-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,1853 88th Place,Los Angeles,90047.0,CA,-118.31125,33.957306
3032,259350.0,7014 Western Ave,2023-04-14,E,ELEC,['J1772'],FLO,Public,24 hours daily,7014 Western Ave,Los Angeles,90047.0,CA,-118.3088714,33.97576109
3033,259703.0,1809 W 70th St,2023-04-21,E,ELEC,['J1772'],FLO,Public,24 hours daily,1809 W 70th St,Los Angeles,90047.0,CA,-118.3092852,33.97623106
3034,100037.0,7758 W Sunset,2018-08-01,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,7758 W Sunset Blvd,Los Angeles,90046.0,CA,-118.358974,34.097969
3035,113096.0,Chateau Marmont - Tesla Destination,2016-09-19,E,ELEC,['TESLA'],Tesla Destination,Public,,8221 Sunset Blvd,Los Angeles,90046.0,CA,-118.368305,34.09806
3036,152475.0,7288 Sunset Blvd,2020-01-16,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,7288 Sunset Blvd,Los Angeles,90046.0,CA,-118.349099,34.097892
3037,155313.0,WEHO 7242 SMB #2 (E),2020-04-11,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,7242 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.347636,34.090642
3038,155916.0,City of Los Angeles Lot 619,2020-03-11,E,ELEC,"['CHADEMO', 'J1772COMBO']",EVCS,Public - Credit card at all times,24 hours daily,1451 N Gardner St,Hollywood,90046.0,CA,-118.353036,34.09784
3039,159923.0,AVALON WEHO WEHO1,2020-06-12,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,7316 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.349598,34.090409
3040,159948.0,AVALON WEHO WEHO2,2020-06-12,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,7320 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.349576,34.090408
3041,159969.0,ESSEX THE DYLAN 4,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,7111 California Route 2,West Hollywood,90046.0,CA,-118.344611,34.090897
3042,160239.0,EVSP WEST HOLLY PLUMMER PARK 1,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1140 N Vista St,West Hollywood,90046.0,CA,-118.351238,34.09205
3043,160274.0,EVSP WEST HOLLY PLUMMER PARK 2,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1130 N Vista St,West Hollywood,90046.0,CA,-118.35118,34.092052
3044,160375.0,DOMAIN WEHO W HOLLYWOOD ST3,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,7141 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.345764,34.090947
3045,160376.0,ESSEX THE DYLAN 1,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1106 N Detroit St,West Hollywood,90046.0,CA,-118.345002,34.091121
3046,175518.0,WEHO 7242 SMB #1 (W),2021-01-27,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,7242 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.347799,34.090643
3047,178215.0,ESSEX THE DYLAN 5,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,7111 California Route 2,West Hollywood,90046.0,CA,-118.344632,34.090897
3048,178842.0,DOMAIN WEHO W HOLLYWOOD ST2,2021-01-27,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,7141 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.345796,34.090955
3049,178843.0,DOMAIN WEHO W HOLLYWOOD ST1,2021-01-27,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,7141 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.345748,34.090933
3050,178844.0,ESSEX THE DYLAN 2,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1106 N Detroit St,West Hollywood,90046.0,CA,-118.345006,34.091118
3051,178845.0,ESSEX THE DYLAN 3,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1106 N Detroit St,West Hollywood,90046.0,CA,-118.344997,34.091114
3052,188180.0,WEHO 7718 SMB #1 (S),2021-04-30,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,7718 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.357098,34.090608
3053,188181.0,WEHO 7718 SMB #2 (N),2021-04-30,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,7718 Santa Monica Blvd,West Hollywood,90046.0,CA,-118.357104,34.090663
3054,190730.0,WEHO 1044 LJ #2 (W),2021-06-04,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1044 La Jolla Ave,West Hollywood,90046.0,CA,-118.367272,34.090283
3055,190731.0,WEHO 1044 LJ #1 (E),2021-06-04,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1044 La Jolla Ave,West Hollywood,90046.0,CA,-118.367184,34.090288
3056,227632.0,Norton-Empire,2022-08-08,E,ELEC,['J1772'],EVGATEWAY,Public,24 hours daily,8017 Norton Ave,West Hollywood,90046.0,CA,-118.365158,34.092083
3057,228053.0,8000 Sunset Blvd,2018-03-07,E,ELEC,"['CHADEMO', 'J1772', 'J1772COMBO']",eVgo Network,Public,24 hours daily,8000 W Sunset Blvd,Los Angeles,90046.0,CA,-118.3644627,34.0974825
3058,229560.0,Hollywood Versailles Tower,2022-09-15,E,ELEC,['J1772'],AMPUP,Public - Credit card at all times,Contact station for hours of availability.,7135 Hollywood Blvd,West Hollywood,90046.0,CA,-118.346517,34.102055
3059,103603.0,14510 Nordhoff St,2018-09-27,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,14510 Nordhoff St,Los Angeles,91402.0,CA,-118.448487,34.235332
3060,144234.0,13651 ROSCOE BLVD,2019-08-30,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,13651 ROSCOE BLVD,Panorama City,91402.0,CA,-118.430629,34.221766
3061,144235.0,14509 W ARMINTA ST,2019-08-30,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,14509 W ARMINTA ST,Los Angeles,91402.0,CA,-118.449382,34.213459
3062,144236.0,7760 N WOODMAN AVE,2019-08-30,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,7760 N WOODMAN AVE,Los Angeles,91402.0,CA,-118.430771,34.211635
3063,148777.0,Kaiser Panorama City,2015-07-08,E,ELEC,['J1772'],SemaCharge Network,Public,24 hours daily,13652 Cantara Street,Panorama City,91402.0,CA,-118.430056,34.21879
3064,152142.0,LADWP - Strathern,2018-10-01,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily,14736 Strathern St,Van Nuys,91402.0,CA,-118.454423,34.215908
3065,152368.0,8761 N VAN NUYS BLVD,2020-01-10,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,8761 N VAN NUYS BLVD,Los Angeles,91402.0,CA,-118.450379,34.229138
3066,164085.0,14500 Van Nuys Blvd,2020-07-09,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,14500 Van Nuys Blvd,Panorama City,91402.0,CA,-118.448588,34.246624
3067,168307.0,ALDI - Panorama City,2020-11-02,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily,14626 W Roscoe Blvd,Panorama City,91402.0,CA,-118.451275,34.221087
3068,221405.0,9071 Tobias Ave,2022-06-16,E,ELEC,['J1772'],FLO,Public,24 hours daily,9071 Tobias Ave,Los Angeles,91402.0,CA,-118.4517038,34.23485205
3069,221522.0,9035 Cedros Ave,2022-06-18,E,ELEC,['J1772'],FLO,Public,24 hours daily,9035 Cedros Ave,Los Angeles,91402.0,CA,-118.4534877,34.23416476
3070,221921.0,14697 Nordhoff St,2022-06-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,14697 Nordhoff St,Los Angeles,91402.0,CA,-118.4531949,34.23532598
3071,221924.0,14834 Parthenia St,2022-06-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,14834 Parthenia St,Los Angeles,91402.0,CA,-118.4567037,34.22806562
3072,221938.0,8283 Willis Ave,2022-06-24,E,ELEC,['J1772'],FLO,Public,24 hours daily,8283 Willis Ave,Los Angeles,91402.0,CA,-118.4553475,34.22015195
3073,103869.0,20157 Ventura Blvd,2018-10-04,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,20157 Ventura Blvd,Los Angeles,91364.0,CA,-118.572577,34.170533
3074,152145.0,LADWP - Quakertown,2018-08-17,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily,5445 Quakertown Ave,Woodland Hills,91364.0,CA,-118.569837,34.169042
3075,152366.0,20774 W VENTURA BLVD,2020-01-10,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,20774 W VENTURA BLVD,Los Angeles,91364.0,CA,-118.585243,34.166493
3076,160387.0,DESOTO VENTURA 1,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,20900 Ventura Blvd,Los Angeles,91364.0,CA,-118.588985,34.166001
3077,222010.0,22034 Costanso St,2022-06-25,E,ELEC,['J1772'],FLO,Public,24 hours daily,22034 Costanso St,Los Angeles,91364.0,CA,-118.607414,34.1676266
3078,113002.0,Hampton Inn Los Angeles Int'l Airport Hawthorne - Tesla Destination,2017-11-30,E,ELEC,"['J1772', 'TESLA']",Tesla Destination,Public,,11430 Acacia Ave,Hawthorne,90250.0,CA,-118.350711,33.930692
3079,113003.0,Ayres Hotel Manhattan Beach/Hawthorne - Tesla Destination,2015-01-22,E,ELEC,"['J1772', 'TESLA']",Tesla Destination,Public,,14400 Hindry Ave,Hawthorne,90250.0,CA,-118.371181,33.901253
3080,153445.0,Courtyard by Marriott - Tesla Supercharger,2020-01-31,E,ELEC,['TESLA'],Tesla,Public,24 hours daily; for Tesla use only,4427 West El Segundo Boulevard,Hawthorne,90250.0,CA,-118.353235,33.918134
3081,158755.0,HAWTHORNE1 WEST,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,4427 W El Segundo Blvd,Hawthorne,90250.0,CA,-118.353778,33.917987
3082,167424.0,Target - Tesla Supercharger,2020-10-05,E,ELEC,['TESLA'],Tesla,Public,24 hours daily; for Tesla use only,2700 West 120th Avenue,Hawthorne,90250.0,CA,-118.322054,33.922601
3083,168834.0,Hawthorne-Hawthorne - Tesla Destination,2015-04-30,E,ELEC,['TESLA'],Tesla Destination,Public,,1 Rocket Rd,Hawthorne,90250.0,CA,-118.330216,33.920903
3084,176041.0,HAWTHORNE1 EAST,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,4427 W El Segundo Blvd,Hawthorne,90250.0,CA,-118.353692,33.91801
3085,182357.0,PACIFIC VW VW_422110_A,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,Mon 7:00am - 8:00pm; Tue 7:00am - 8:00pm; Wed 7:00am - 8:00pm; Thu 7:00am - 8:00pm; Fri 7:00am - 8:00pm; Sat 8:00am - 7:00pm; Sun 10:00am - 6:00pm,14900 Hindry Ave,Hawthorne,90250.0,CA,-118.370683,33.896783
3086,183430.0,TARGET CORP HAWTHORNE 1,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,2700 W 120th St,Hawthorne,90250.0,CA,-118.322055,33.922447
3087,225938.0,TARGET CORP HAWTHORNE 2,2022-08-20,E,ELEC,['J1772'],ChargePoint Network,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,2700 W 120th St,Hawthorne,90250.0,CA,-118.322002,33.922427
3088,256928.0,City of Hawthorne-City Hall(Fleet Parking),2023-03-23,E,ELEC,['J1772'],OpConnect,Public,,"12603 Grevillea Ave Hawthorne, CA 90250",Hawthorne,90250.0,CA,-118.3551163,33.9181527
3089,259865.0,City of Hawthorne PD,2023-04-25,E,ELEC,['J1772'],OpConnect,Public,,12501 Hawthorne Blvd,Hawthorne,90250.0,CA,-118.3532931,33.9196428
